date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:22:08	358769/358769	---M--	200	added ('OK')	image/png	etag:%22ea844caf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content06.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content06.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:08	355326/355326	---M--	200	added ('OK')	image/png	etag:%2214e23ccaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content07.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_content07.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:22:09	572/572	---M--	200	added ('OK')	image/gif	etag:%2294beb6c7f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/herosearch_title.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/herosearch_title.gif	(from https://mir2.mironline.co.kr/ranking/rankingHero)
19:22:10	917/917	---M--	200	added ('OK')	image/png	etag:%2296347c6f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/title_hero.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/title_hero.png	(from https://mir2.mironline.co.kr/ranking/rankingHero)
19:22:10	25692/25692	---M--	200	added ('OK')	application/javascript	etag:%22b689febf9ddd41:0%22	http://web-cdn.mironline.co.kr/ui/common/plugin/jquery.touchswipe.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/ui/common/plugin/jquery.touchswipe.js	(from https://mir2.mironline.co.kr/pds/pcCheck)
19:22:11	10843/10843	---M--	200	added ('OK')	text/javascript	etag:W/%2210843-1677724562000%22	https://mir2.mironline.co.kr/sitelib/activex.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/mir2.mironline.co.kr/sitelib/activex.js	(from https://mir2.mironline.co.kr/pds/pcCheck)
19:22:11	7724/7724	---M--	200	added ('OK')	text/javascript	etag:W/%227724-1677724562000%22	https://mir2.mironline.co.kr/sitelib/js_common_activex.js	C:/Users/johne/Desktop/TestHTTRACK/ddddd/mir2.mironline.co.kr/sitelib/js_common_activex.js	(from https://mir2.mironline.co.kr/pds/pcCheck)
19:22:12	8284/8284	---M--	200	added ('OK')	image/gif	etag:%22e5e7bdc7f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/h4_pcspec.gif	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/h4_pcspec.gif	(from https://mir2.mironline.co.kr/pds/pcCheck)
19:22:12	2477/2477	---M--	200	added ('OK')	image/jpeg	etag:%22737e37c8f6dad41:0%22	https://web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_pcspec.jpg	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/btn_pcspec.jpg	(from https://mir2.mironline.co.kr/pds/pcCheck)
19:24:35	939597/939597	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22243fbbcaf6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_bottom.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_bottom.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:25:18	2804128/2804128	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22e6cfebc9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top2.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top2.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:26:55	2446551/2446551	UR-M--	200	added ('Partial%20Content')	image/png	etag:%2210e7c0c9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top3.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top3.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
19:27:08	2665790/2665790	UR-M--	200	added ('Partial%20Content')	image/png	etag:%22f64b47c9f6dad41:0%22	http://web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top4.png	C:/Users/johne/Desktop/TestHTTRACK/ddddd/web-cdn.mironline.co.kr/mir2/2013_grand/contents/bg_top4.png	(from https://mir2.mironline.co.kr/sitelib/contents.css)
